soil_ph,soil_moisture,nitrogen,phosphorus,potassium,temperature,humidity,crop,irrigation_mm
6.28,21.26,18,51,94,15.37,36.82,Cotton,79.47
6.11,54.38,86,17,17,21.54,46.5,Cotton,45.12
5.72,24.74,45,39,60,18.15,59.62,Cotton,71.8
8.41,50.77,117,36,32,15.86,32.61,Rice,79.65
5.74,23.82,140,6,14,36.48,62.23,Maize,61.56
5.58,56.88,139,70,136,26.66,46.86,Sugarcane,117.49
8.21,25.42,136,26,79,28.06,45.34,Rice,108.51
5.57,13.01,18,22,35,15.65,42.0,Cotton,83.17
6.06,52.9,95,52,146,17.6,88.93,Wheat,35.51
5.98,29.5,112,39,72,27.24,38.93,Wheat,55.28
7.39,53.69,113,28,76,18.35,42.31,Sugarcane,108.68
7.73,15.22,109,54,51,41.95,70.71,Wheat,73.08
6.98,38.14,52,51,89,23.47,48.77,Maize,44.5
6.2,36.21,97,69,62,19.26,40.55,Maize,49.2
8.47,42.61,75,36,102,21.67,87.14,Sugarcane,111.35
6.13,27.07,61,54,114,41.44,94.44,Maize,59.0
8.3,39.9,29,67,100,44.38,57.7,Maize,51.36
5.85,24.83,130,76,148,33.59,72.71,Sugarcane,137.22
5.8,49.26,112,31,8,30.09,33.5,Rice,91.29
6.02,44.04,65,27,122,40.37,77.58,Sugarcane,128.47
6.75,54.44,142,27,109,40.09,55.95,Maize,38.43
8.49,57.88,136,32,38,23.77,62.16,Maize,28.16
7.92,46.15,18,6,27,15.72,70.7,Wheat,41.07
6.93,56.38,38,46,62,20.64,91.97,Rice,71.32
7.95,10.59,148,54,5,28.62,42.32,Rice,111.24
7.86,59.46,66,15,94,23.41,32.86,Sugarcane,104.48
6.16,55.08,95,52,65,19.43,70.44,Rice,64.92
8.07,40.99,59,24,61,19.5,68.44,Wheat,53.43
7.26,53.51,116,8,142,34.56,80.41,Rice,78.93
6.01,35.57,71,28,134,26.66,87.06,Rice,85.57
7.79,27.0,38,58,55,22.37,90.06,Sugarcane,128.46
6.02,47.99,148,31,92,33.47,59.13,Rice,80.44
6.54,30.95,80,68,48,39.33,91.99,Rice,94.2
7.62,54.77,59,57,113,29.16,84.7,Wheat,26.23
8.49,49.74,85,56,67,43.92,47.17,Maize,46.88
7.06,26.42,46,79,83,20.35,76.84,Sugarcane,119.97
6.02,17.9,144,41,148,23.05,84.67,Maize,51.43
7.44,12.02,69,42,67,19.5,55.33,Rice,114.84
6.56,46.44,112,16,125,19.36,33.88,Rice,88.61
6.96,28.12,36,37,17,40.3,78.37,Wheat,68.19
7.83,28.0,78,22,52,17.94,45.29,Maize,46.92
5.93,26.19,112,13,73,15.6,90.45,Cotton,59.32
7.38,51.42,81,17,136,15.2,56.89,Wheat,42.48
5.69,44.03,102,67,49,37.11,78.18,Rice,91.08
8.03,28.88,99,51,64,18.89,56.95,Sugarcane,127.56
5.77,26.61,60,20,103,35.72,37.25,Sugarcane,144.49
6.97,45.12,46,59,134,30.09,91.14,Wheat,33.1
5.52,16.67,118,40,120,42.7,51.61,Rice,123.66
7.11,38.44,20,34,83,42.26,59.3,Rice,108.67
5.7,49.06,135,16,58,27.25,47.85,Sugarcane,118.9
6.22,41.35,141,63,68,24.58,32.02,Rice,87.2
7.71,12.3,140,59,14,22.17,58.61,Sugarcane,143.71
6.38,20.85,106,55,87,22.93,35.37,Maize,53.61
7.75,59.35,127,27,79,30.91,74.77,Rice,88.23
5.61,39.28,117,39,97,42.34,38.23,Wheat,64.28
6.62,41.17,28,35,36,21.41,30.16,Wheat,48.86
5.72,41.76,101,31,114,23.85,94.62,Rice,77.89
7.99,34.48,112,45,82,30.01,63.91,Sugarcane,132.41
7.0,34.84,88,57,35,41.75,90.81,Sugarcane,125.22
8.15,38.39,21,53,14,20.62,57.53,Maize,50.0
8.04,51.92,76,25,20,20.86,56.53,Maize,32.94
7.98,22.74,16,63,143,18.35,35.73,Sugarcane,140.42
6.33,25.84,20,29,54,31.76,65.68,Maize,54.92
8.3,28.01,76,59,39,21.93,44.52,Rice,100.35
7.42,29.22,38,26,97,39.88,35.25,Rice,103.83
5.87,14.28,46,56,73,32.66,80.04,Wheat,56.56
8.34,40.07,117,73,56,25.0,89.17,Rice,92.01
5.52,34.94,125,25,131,34.05,30.09,Maize,58.14
6.48,27.0,56,22,117,28.92,91.81,Rice,89.97
6.76,32.01,143,46,34,39.07,63.41,Wheat,51.0
6.25,36.36,81,5,98,43.27,31.59,Wheat,64.19
7.93,59.65,106,78,51,36.69,63.98,Cotton,48.62
6.77,44.61,25,27,82,24.42,51.45,Wheat,57.26
7.04,10.94,80,40,130,33.55,35.58,Sugarcane,142.56
6.42,33.65,59,34,20,23.79,46.56,Sugarcane,123.64
6.89,43.54,144,22,7,43.59,76.69,Cotton,64.26
7.74,47.96,83,74,149,28.37,57.07,Rice,96.59
7.83,53.53,76,76,24,24.1,79.93,Cotton,43.65
7.43,39.63,124,70,137,26.98,49.01,Sugarcane,124.7
6.62,33.11,48,38,95,22.56,58.24,Wheat,48.18
6.89,36.48,37,70,69,33.28,32.53,Maize,47.39
7.63,29.5,75,47,137,27.51,59.94,Maize,49.43
7.27,19.86,76,71,69,25.78,60.6,Maize,50.21
6.1,16.37,116,42,71,28.84,64.57,Cotton,82.29
6.29,18.91,81,6,124,33.38,71.85,Wheat,66.54
6.63,54.17,93,58,142,35.78,83.35,Rice,79.73
7.61,32.01,143,62,82,22.81,61.82,Wheat,57.32
8.23,33.3,70,11,79,21.3,35.39,Rice,97.45
7.52,39.07,101,18,20,41.56,48.12,Sugarcane,127.88
7.44,27.51,120,44,72,44.71,30.81,Cotton,79.49
6.86,22.59,58,30,7,19.1,68.18,Rice,103.35
5.67,50.53,31,60,126,21.8,61.85,Wheat,34.51
6.59,22.26,51,37,41,41.01,38.03,Cotton,75.4
8.1,33.88,75,65,6,40.53,36.41,Rice,99.78
6.26,16.77,83,28,63,18.91,69.95,Sugarcane,131.24
5.65,44.03,33,45,74,33.25,53.86,Maize,33.89
5.68,13.76,54,13,120,40.69,80.04,Wheat,74.48
6.01,44.33,79,14,122,34.5,81.85,Wheat,47.23
6.37,59.84,98,7,46,32.56,80.38,Cotton,46.43
8.21,13.41,39,60,21,20.63,90.14,Rice,91.23
5.87,41.56,112,43,82,30.22,70.6,Maize,36.8
6.83,41.03,132,77,68,27.7,51.05,Rice,94.89
6.94,54.04,133,75,40,22.25,86.14,Cotton,37.6
6.58,49.5,22,54,32,27.37,58.97,Rice,87.44
6.41,27.09,134,11,78,22.26,40.26,Rice,108.9
7.26,42.09,28,13,68,25.57,48.46,Maize,49.39
7.44,41.8,102,38,144,37.75,57.67,Sugarcane,124.58
7.81,41.82,28,37,68,44.17,81.79,Maize,28.65
6.7,29.06,112,49,80,25.95,42.66,Cotton,68.95
8.37,42.38,129,52,72,19.93,34.2,Wheat,52.38
8.01,40.86,74,19,65,22.6,88.81,Cotton,55.45
7.19,28.66,126,53,19,15.34,33.0,Sugarcane,128.29
6.91,39.06,13,5,109,35.81,68.05,Sugarcane,119.9
5.77,59.91,111,69,55,31.09,43.78,Cotton,42.53
6.9,39.67,72,65,69,17.23,66.45,Rice,91.45
8.36,53.03,65,25,59,17.18,33.09,Wheat,44.47
7.34,11.81,121,64,27,15.77,94.3,Maize,53.64
6.35,29.68,26,27,106,38.11,81.46,Maize,40.82
7.06,13.79,67,26,63,21.46,30.66,Wheat,67.18
6.95,48.08,13,67,54,21.64,44.36,Maize,31.83
7.31,54.81,59,34,53,37.78,86.3,Rice,77.87
8.3,15.49,25,27,125,30.48,65.39,Cotton,69.81
6.09,41.76,147,8,34,24.74,84.06,Wheat,42.88
5.55,13.94,36,14,122,18.06,49.1,Wheat,59.24
5.96,36.78,81,64,146,36.52,43.38,Cotton,72.56
7.43,22.47,77,10,115,18.51,64.5,Wheat,62.86
7.22,36.77,85,6,108,33.68,78.92,Maize,42.62
5.52,11.57,125,59,33,15.07,62.44,Sugarcane,128.54
7.36,48.8,140,29,81,31.48,80.65,Rice,78.16
7.36,37.85,123,73,113,34.68,60.81,Wheat,54.31
6.64,49.73,128,74,12,16.4,52.34,Sugarcane,112.66
7.61,37.57,130,48,104,31.81,70.53,Rice,103.23
6.12,51.3,23,54,72,29.11,45.04,Cotton,57.42
8.1,32.65,53,68,139,20.12,57.65,Rice,87.89
8.38,14.56,122,22,126,43.49,84.99,Cotton,82.19
6.16,46.53,127,26,43,27.55,45.01,Sugarcane,124.1
7.87,57.39,127,33,75,33.37,49.89,Sugarcane,115.08
7.26,26.9,99,50,139,35.35,33.65,Cotton,73.33
7.75,41.91,91,71,66,27.65,78.26,Cotton,51.52
6.02,50.58,112,67,31,42.88,72.75,Maize,36.14
5.84,17.18,77,35,145,19.54,93.98,Cotton,67.95
7.51,50.97,144,51,127,36.12,34.75,Sugarcane,115.7
6.95,35.95,75,69,40,22.94,91.48,Maize,32.26
5.7,27.54,14,34,142,16.92,36.85,Sugarcane,133.05
5.77,12.35,70,30,113,31.4,80.63,Rice,108.34
6.09,41.96,72,47,79,29.96,67.75,Sugarcane,112.97
6.91,12.28,72,5,96,19.74,82.84,Wheat,63.35
7.7,58.06,70,21,73,22.77,41.44,Wheat,51.84
6.11,48.45,124,25,91,26.31,80.85,Cotton,51.18
6.64,44.78,10,26,52,34.74,34.39,Wheat,59.91
7.09,47.52,34,61,144,22.51,32.46,Maize,41.88
7.45,54.51,135,49,49,27.92,93.49,Maize,23.47
6.72,27.46,72,74,58,33.89,42.6,Rice,109.0
7.93,49.46,31,45,63,26.62,36.55,Sugarcane,116.58
6.68,17.93,13,31,130,25.85,75.86,Maize,56.8
5.77,44.39,62,72,8,27.13,81.71,Cotton,53.56
6.17,33.52,31,16,55,18.35,48.35,Maize,41.3
6.58,34.9,17,22,84,42.48,63.06,Wheat,58.73
5.51,20.94,90,77,134,40.14,61.04,Cotton,81.8
6.29,22.76,68,28,30,23.59,60.76,Maize,44.34
7.74,22.88,71,35,31,42.86,48.3,Sugarcane,142.08
5.67,35.35,100,15,110,19.88,35.86,Maize,43.72
7.75,22.28,149,59,11,19.84,81.81,Rice,89.65
8.31,58.16,72,27,97,34.86,59.0,Cotton,49.85
7.23,48.34,84,75,47,24.03,52.64,Cotton,57.51
7.14,27.08,51,78,13,25.63,60.29,Sugarcane,126.85
5.69,39.85,52,55,79,36.23,60.07,Maize,40.16
7.05,56.49,85,66,99,19.96,39.52,Wheat,38.01
6.78,44.47,65,11,55,36.52,71.21,Wheat,51.14
6.5,41.5,15,73,39,31.39,65.87,Wheat,50.04
8.27,11.32,52,39,137,20.2,54.82,Cotton,73.11
7.24,45.25,122,71,67,21.52,66.37,Cotton,49.81
7.48,27.73,40,28,7,33.07,90.94,Sugarcane,124.99
8.11,24.24,35,77,140,23.91,74.63,Maize,47.75
6.79,41.36,94,62,135,32.05,80.54,Cotton,59.42
6.65,30.38,37,35,71,18.76,92.88,Wheat,56.6
7.84,24.91,90,15,105,22.61,35.38,Cotton,73.52
7.66,13.03,115,9,30,16.11,48.98,Sugarcane,139.26
5.71,53.96,128,66,106,18.94,61.79,Sugarcane,99.29
7.82,13.06,69,12,52,42.22,78.48,Cotton,77.57
6.35,40.03,100,41,68,27.11,74.31,Wheat,44.52
7.73,20.43,24,62,83,31.79,63.76,Rice,106.86
7.01,50.83,68,56,44,40.57,60.63,Wheat,43.95
7.2,13.95,34,7,67,33.97,50.17,Sugarcane,139.37
7.42,43.64,80,5,38,42.39,36.96,Sugarcane,131.54
6.57,13.96,12,63,77,30.04,69.27,Sugarcane,146.16
7.7,59.57,118,64,37,25.99,57.94,Sugarcane,102.88
7.34,25.35,145,77,126,20.05,32.96,Wheat,69.82
6.14,48.94,34,60,134,34.8,85.97,Wheat,43.8
6.36,36.97,87,27,39,44.84,69.0,Maize,45.91
8.28,22.75,30,12,139,24.69,93.5,Rice,94.42
7.75,33.37,19,62,113,34.24,58.41,Cotton,77.51
6.74,17.27,21,29,134,22.82,73.37,Wheat,61.44
7.04,58.16,104,48,146,22.56,42.78,Sugarcane,106.4
7.38,51.13,21,5,15,19.58,66.94,Sugarcane,108.16
6.2,32.2,128,27,27,41.34,30.91,Rice,107.16
5.53,20.84,13,38,125,31.57,44.9,Wheat,71.69
6.33,47.67,21,20,66,22.16,67.21,Wheat,45.76
6.02,46.3,39,72,110,44.11,40.45,Sugarcane,125.9
7.42,40.01,33,29,143,28.97,94.67,Wheat,36.47
7.69,42.87,20,27,5,43.25,87.77,Maize,39.5
8.11,19.34,66,29,10,43.3,82.69,Cotton,78.09
7.09,36.27,74,12,100,39.71,60.58,Maize,43.05
7.95,23.21,96,37,146,21.19,86.83,Rice,100.24
5.84,38.16,47,53,47,24.81,80.79,Rice,80.77
6.45,39.6,109,9,26,28.28,53.33,Maize,42.91
6.87,42.64,126,19,79,41.9,39.28,Rice,105.99
6.32,52.2,67,63,34,20.16,86.43,Wheat,36.31
6.76,58.16,66,41,45,40.75,55.54,Wheat,40.75
7.61,35.52,29,30,132,28.73,76.21,Maize,45.55
7.31,52.74,115,14,18,17.19,89.75,Rice,62.14
6.98,36.64,44,75,98,29.89,77.43,Rice,89.5
7.68,31.23,119,78,146,35.26,71.4,Maize,54.56
7.94,17.27,86,65,111,22.68,30.27,Maize,53.79
6.77,44.36,141,45,23,24.06,60.84,Maize,38.4
6.16,31.17,43,22,59,25.77,92.53,Maize,34.61
7.57,52.89,28,61,84,34.88,49.61,Maize,35.94
6.71,23.51,100,39,33,28.32,65.83,Cotton,68.37
7.01,50.16,132,54,18,35.7,91.06,Cotton,47.91
7.96,30.59,135,56,28,37.9,52.74,Cotton,77.23
5.94,14.72,38,26,6,43.55,92.97,Maize,53.82
8.44,59.41,86,26,127,41.67,32.79,Rice,85.51
7.15,56.78,16,14,19,30.66,51.81,Sugarcane,103.57
7.46,11.15,27,79,6,33.2,35.62,Cotton,78.92
8.47,49.22,101,12,104,44.36,39.61,Sugarcane,123.13
6.62,44.68,30,49,34,20.2,37.24,Sugarcane,121.8
5.64,35.12,90,28,107,23.02,37.89,Maize,44.05
6.49,42.15,63,64,31,44.16,86.17,Maize,40.27
6.57,31.07,45,60,71,31.74,36.33,Cotton,71.94
6.84,15.98,76,45,53,22.63,75.24,Wheat,68.32
6.11,29.65,145,72,74,25.36,81.42,Maize,47.68
7.2,49.02,74,21,26,19.8,85.95,Cotton,43.51
6.66,59.1,43,5,12,19.58,31.74,Maize,30.95
6.56,12.1,69,42,81,38.31,46.79,Rice,121.25
6.64,37.38,118,17,35,18.91,68.67,Sugarcane,119.66
6.54,58.85,54,78,115,34.8,65.82,Sugarcane,114.32
6.43,28.89,131,53,113,32.38,89.3,Rice,98.5
7.33,46.69,124,70,8,27.29,84.22,Wheat,36.74
7.89,20.57,12,41,113,31.72,78.91,Wheat,60.4
7.17,51.45,88,75,115,18.26,94.67,Wheat,35.22
5.98,39.81,149,55,7,26.31,35.02,Sugarcane,132.27
6.39,44.53,56,39,23,29.33,91.44,Rice,85.35
6.49,42.91,74,42,128,42.9,42.01,Maize,47.47
6.17,21.08,58,11,40,37.39,73.99,Rice,100.67
8.27,17.28,107,22,109,19.27,61.64,Cotton,74.13
7.97,29.45,143,67,27,44.47,61.44,Wheat,63.91
6.69,22.36,71,22,97,19.31,63.71,Sugarcane,131.37
8.12,25.79,60,54,18,18.66,43.9,Maize,58.52
7.65,25.66,73,53,23,21.45,62.65,Maize,44.77
5.75,21.66,87,75,24,19.57,73.21,Rice,88.52
6.73,45.5,88,66,149,39.66,31.71,Maize,48.32
6.08,31.28,137,19,145,33.99,85.97,Sugarcane,123.17
7.28,28.44,120,72,36,18.88,38.39,Cotton,71.37
6.26,35.16,120,76,73,28.98,45.35,Wheat,50.44
6.0,34.68,121,16,129,28.8,35.33,Maize,48.26
7.64,50.77,56,47,66,19.38,57.32,Cotton,44.87
6.35,45.0,37,61,124,44.41,72.88,Rice,86.89
8.39,10.7,130,14,117,34.19,56.95,Cotton,82.84
8.12,37.71,139,32,88,16.15,43.85,Sugarcane,121.08
6.04,52.78,114,61,119,29.67,46.63,Wheat,44.26
6.92,42.06,23,6,75,39.7,63.41,Maize,40.87
6.47,54.01,107,40,50,17.92,45.76,Cotton,48.84
6.29,22.25,131,32,19,30.79,46.99,Rice,103.64
8.21,22.02,125,49,24,28.8,80.91,Maize,50.65
5.68,41.36,135,43,75,18.16,45.91,Maize,42.55
6.76,38.02,18,16,73,39.38,75.16,Maize,45.66
5.67,35.0,117,64,48,21.07,75.66,Cotton,52.94
6.35,55.96,17,24,85,30.79,62.81,Sugarcane,118.06
6.77,53.37,131,35,89,43.93,57.18,Cotton,62.0
5.9,13.61,17,66,82,30.55,83.79,Rice,99.0
8.07,37.23,40,77,91,38.48,37.5,Wheat,65.52
5.92,11.55,13,36,59,37.4,66.32,Rice,117.48
6.76,52.25,81,41,31,24.43,44.66,Wheat,38.77
7.68,22.79,57,58,76,17.92,67.16,Cotton,66.96
5.55,54.59,69,70,56,33.56,50.19,Sugarcane,113.18
7.55,12.8,38,61,23,43.55,46.81,Cotton,82.78
6.98,57.57,92,32,32,16.76,91.95,Maize,20.0
6.43,31.66,149,65,6,37.65,59.68,Rice,94.59
7.82,20.41,109,56,71,27.7,42.7,Rice,114.59
7.48,48.92,82,69,60,43.34,61.18,Wheat,46.74
5.86,44.03,53,73,123,44.58,87.79,Rice,83.68
6.29,54.11,119,66,65,18.09,51.62,Wheat,43.35
5.98,49.09,73,56,132,33.64,86.82,Wheat,42.27
6.44,54.35,94,57,32,39.37,51.85,Wheat,56.95
7.96,12.56,77,50,14,29.18,88.42,Sugarcane,136.07
6.46,34.69,145,9,58,36.14,80.24,Wheat,46.45
7.21,23.54,135,11,72,31.25,65.79,Rice,100.62
7.69,13.14,119,7,13,27.72,71.75,Maize,68.19
6.36,17.14,125,36,31,22.06,38.95,Sugarcane,147.12
6.35,46.76,44,57,34,19.85,53.46,Cotton,57.4
7.22,30.85,139,63,33,22.13,58.97,Wheat,52.09
7.13,14.52,118,69,117,21.21,94.47,Wheat,63.29
6.51,24.2,65,70,27,19.73,71.14,Wheat,69.76
8.48,11.43,45,48,104,27.46,87.26,Cotton,80.7
7.45,54.47,135,58,130,39.31,94.51,Wheat,38.62
7.06,50.23,95,22,107,20.05,72.52,Rice,73.96
7.7,12.08,142,12,16,36.8,44.39,Rice,119.26
7.35,59.45,56,39,110,22.66,52.97,Rice,75.29
5.93,48.77,105,30,86,28.05,55.44,Maize,34.83
8.19,13.39,104,8,54,24.81,42.03,Cotton,81.12
8.43,12.99,75,57,97,23.82,74.03,Sugarcane,140.55
7.99,23.42,54,72,104,39.23,90.99,Sugarcane,134.66
6.87,14.29,48,5,112,27.62,87.71,Sugarcane,141.75
6.02,15.3,44,44,129,41.05,74.1,Wheat,71.95
6.32,57.07,56,58,55,35.97,61.6,Wheat,44.04
7.13,14.44,125,21,26,15.86,65.82,Maize,46.69
5.75,50.51,71,58,86,22.34,55.95,Wheat,40.55
6.13,46.12,84,14,19,18.66,60.88,Cotton,53.61
6.87,30.99,39,31,53,16.15,34.16,Cotton,64.72
6.01,22.6,46,34,58,39.47,42.79,Wheat,67.06
5.58,35.88,144,12,90,28.84,38.17,Cotton,66.57
6.7,15.13,105,9,143,20.05,58.72,Sugarcane,138.59
5.76,53.25,20,65,83,18.0,80.37,Wheat,30.35
7.09,55.81,96,74,111,31.01,71.64,Maize,27.31
7.17,37.97,14,32,63,38.95,90.52,Sugarcane,130.43
8.25,54.59,119,20,70,28.94,43.78,Sugarcane,105.47
6.45,33.44,99,45,117,27.23,71.27,Sugarcane,128.35
7.28,22.57,129,78,110,19.8,83.72,Cotton,68.78
8.42,41.86,10,50,66,25.28,73.94,Maize,39.83
7.35,20.7,23,20,55,30.58,50.17,Sugarcane,138.11
5.67,32.37,18,15,111,25.47,41.67,Cotton,65.85
5.75,55.5,14,24,105,21.91,77.18,Wheat,32.74
7.27,12.56,128,5,8,24.57,55.06,Wheat,65.4
5.78,37.46,41,16,108,33.58,37.26,Wheat,51.58
5.77,48.88,54,38,143,22.6,78.77,Cotton,58.85
6.13,41.45,132,69,142,32.29,73.76,Cotton,66.76
6.96,21.34,14,35,20,44.55,68.11,Maize,58.79
8.31,24.42,145,56,79,41.56,70.24,Cotton,73.39
5.57,53.52,43,52,101,26.52,76.88,Wheat,41.19
6.0,23.23,83,43,20,21.39,47.66,Cotton,70.94
7.36,47.27,53,50,90,34.56,71.0,Maize,24.79
7.89,27.19,143,54,131,28.19,43.91,Maize,55.18
7.32,54.21,13,53,132,38.91,78.62,Maize,38.32
7.69,22.27,113,69,132,17.58,40.96,Cotton,65.05
6.94,53.26,80,33,65,35.28,71.51,Rice,81.32
6.46,25.76,27,38,104,40.09,93.07,Rice,100.93
5.75,22.33,23,59,25,30.46,87.96,Cotton,65.34
8.48,19.01,33,28,16,40.21,86.09,Rice,104.56
6.03,19.85,32,75,127,19.16,72.2,Wheat,55.37
7.94,55.47,147,74,105,17.19,41.68,Maize,30.56
6.32,47.99,142,19,109,40.58,94.6,Rice,87.62
5.74,29.15,35,70,108,34.81,80.84,Rice,82.44
5.88,30.85,87,43,54,41.97,90.03,Maize,44.32
8.24,20.84,14,64,118,44.19,45.03,Rice,118.66
5.9,52.85,78,60,115,24.7,71.3,Sugarcane,111.87
7.12,29.67,76,33,46,36.71,88.85,Maize,47.94
8.39,25.0,38,61,59,26.15,74.78,Sugarcane,138.07
7.1,31.74,110,40,132,43.29,52.96,Rice,105.68
8.4,53.76,108,28,91,43.18,52.86,Cotton,55.17
7.91,48.0,129,21,134,25.53,31.14,Maize,45.84
6.95,59.83,139,40,74,18.04,41.25,Wheat,37.13
7.8,53.18,62,63,101,40.85,57.96,Sugarcane,126.48
5.66,38.71,34,13,68,25.2,73.09,Wheat,45.27
8.26,18.9,68,25,105,15.66,61.85,Wheat,60.98
6.17,39.1,89,26,143,34.35,73.3,Sugarcane,124.47
8.43,32.81,148,77,110,37.69,74.33,Sugarcane,131.94
5.82,57.9,38,68,100,41.61,89.03,Wheat,41.67
5.66,48.13,95,53,98,40.07,71.41,Maize,37.15
6.87,18.2,97,46,103,31.92,56.41,Sugarcane,131.57
6.64,58.63,94,40,65,38.39,94.35,Cotton,47.88
6.34,55.79,109,31,51,37.36,52.53,Cotton,60.42
7.28,55.95,52,47,70,42.83,68.53,Sugarcane,107.4
8.05,52.05,69,59,30,29.72,59.89,Rice,81.03
6.89,20.03,36,27,131,30.84,32.85,Cotton,86.29
5.88,53.17,19,54,116,36.14,84.41,Maize,29.27
8.07,24.63,142,11,135,44.02,87.9,Wheat,62.14
7.5,52.84,56,59,53,15.39,41.54,Rice,85.16
7.4,43.21,126,27,105,28.63,72.34,Rice,88.19
6.48,39.07,65,14,137,25.71,92.58,Cotton,52.72
6.92,10.12,105,55,106,24.44,80.91,Cotton,76.65
6.99,19.67,11,18,18,39.63,34.52,Wheat,79.15
7.43,25.34,89,59,66,36.33,74.88,Wheat,57.97
6.44,46.79,79,13,33,18.5,44.1,Cotton,52.0
5.51,59.85,97,12,29,42.81,68.98,Rice,85.93
7.9,58.82,16,42,72,21.23,73.26,Maize,32.84
7.09,27.33,148,75,92,16.57,90.3,Rice,85.24
5.5,56.96,136,48,83,36.76,31.07,Sugarcane,117.94
7.56,12.35,10,68,5,28.38,30.33,Maize,65.79
6.41,32.26,69,47,42,32.51,49.05,Wheat,59.94
6.15,37.73,32,63,14,39.57,31.71,Sugarcane,135.87
6.11,17.76,50,11,98,17.12,43.89,Maize,54.18
7.28,57.84,132,71,134,23.61,75.07,Wheat,34.34
7.78,15.86,126,11,13,21.97,85.13,Maize,46.39
5.8,17.38,52,12,125,20.79,56.58,Maize,46.61
6.64,19.93,149,59,27,22.33,71.03,Wheat,58.45
7.02,38.22,16,54,91,30.79,38.62,Rice,96.6
6.09,17.09,134,67,11,27.9,81.89,Maize,56.43
5.72,47.22,107,76,100,41.53,79.27,Wheat,38.47
8.03,27.28,36,14,40,31.45,53.83,Maize,50.74
5.96,41.97,77,63,35,39.23,49.19,Rice,100.58
8.29,57.79,78,26,84,25.48,39.82,Sugarcane,106.8
7.84,22.46,51,47,101,19.58,58.23,Rice,103.02
5.74,31.36,90,39,109,38.56,32.0,Maize,57.81
7.34,12.82,77,69,117,28.22,48.68,Sugarcane,142.85
6.99,18.05,58,62,32,19.15,90.2,Rice,100.41
6.47,33.9,14,26,131,40.69,66.24,Sugarcane,120.53
7.5,12.79,136,10,109,43.94,81.95,Wheat,76.29
6.01,59.58,64,35,63,31.1,76.21,Sugarcane,105.42
7.34,31.2,83,65,49,42.81,45.26,Wheat,71.27
7.88,52.08,110,53,149,44.2,77.34,Wheat,43.66
7.26,44.97,87,10,67,44.62,43.67,Rice,99.48
8.3,23.3,123,11,51,34.18,67.66,Wheat,72.49
8.11,49.56,45,46,43,22.81,30.12,Maize,38.35
8.07,52.0,149,59,26,41.88,53.87,Wheat,51.12
6.73,22.79,39,33,121,23.55,74.62,Maize,47.74
6.96,48.28,65,79,21,34.42,51.36,Maize,35.95
8.46,53.79,77,64,15,21.93,63.44,Rice,75.56
8.11,39.69,147,64,30,39.94,81.48,Rice,93.16
5.9,26.77,33,54,48,31.09,85.17,Wheat,53.04
6.32,19.98,92,6,142,22.68,84.14,Rice,92.35
6.85,59.36,101,67,81,20.41,66.11,Rice,77.45
8.15,20.54,19,46,53,25.84,58.25,Wheat,59.92
6.16,31.27,95,8,73,34.08,67.95,Wheat,54.55
7.82,49.65,122,67,30,33.02,76.68,Rice,78.87
6.92,47.74,51,40,20,17.4,84.05,Maize,20.0
7.77,16.79,148,32,95,35.0,72.74,Sugarcane,141.84
7.74,15.44,81,42,35,43.31,90.41,Sugarcane,135.98
7.25,45.07,55,12,81,16.27,49.97,Maize,27.62
7.91,57.2,30,69,70,27.07,51.78,Cotton,50.15
6.7,21.48,113,6,88,31.94,50.63,Cotton,87.8
7.64,14.04,79,61,142,29.43,87.86,Rice,100.81
6.82,37.15,70,55,41,37.97,54.57,Sugarcane,130.5
8.46,57.39,118,25,72,41.57,60.62,Sugarcane,119.88
7.89,26.09,122,59,92,44.88,66.35,Wheat,66.97
8.14,31.3,125,25,61,38.62,62.17,Cotton,65.33
8.1,55.18,57,52,61,19.55,41.95,Sugarcane,108.47
6.89,27.14,62,37,60,19.2,41.78,Maize,49.1
7.5,30.93,38,59,99,43.65,44.69,Cotton,78.14
5.67,37.5,21,68,50,25.87,89.58,Cotton,50.82
7.78,49.69,89,18,102,29.48,38.7,Sugarcane,110.08
6.29,12.25,62,67,15,19.15,85.73,Rice,105.66
6.33,21.8,136,9,36,35.46,39.38,Sugarcane,144.23
8.46,48.53,91,11,110,25.41,57.23,Rice,80.29
8.41,48.87,28,35,112,23.1,61.38,Sugarcane,111.78
5.56,48.29,119,51,78,15.36,60.03,Maize,41.95
5.8,19.05,124,64,68,38.55,34.49,Wheat,77.36
6.74,26.33,102,27,117,24.92,64.54,Rice,100.9
5.68,13.74,89,20,7,34.99,83.32,Cotton,83.2
6.28,50.01,101,28,111,20.64,61.57,Rice,92.67
8.11,25.24,96,68,140,17.14,45.23,Maize,51.65
8.15,24.6,46,5,112,41.28,55.92,Wheat,73.91
6.62,14.34,38,7,7,15.94,37.01,Cotton,86.76
7.27,13.09,126,6,86,29.65,92.65,Rice,106.72
7.05,29.71,13,20,96,16.8,34.05,Cotton,72.96
7.34,37.01,100,49,58,27.18,42.79,Rice,98.25
5.6,33.79,108,30,80,26.8,44.65,Maize,36.59
7.53,14.23,54,55,123,38.91,90.03,Rice,107.1
8.07,39.6,141,44,108,27.45,30.39,Rice,98.72
7.87,54.04,18,29,117,22.59,41.06,Wheat,38.19
6.17,20.73,24,43,67,41.82,74.79,Rice,112.55
